0	0	0	-258.95	0	0	7.035
100	0	0	-258.95	1.0188306358	0	6.1633600562
200	0	0	-258.95	8.4148918737	0	-5.7946326515
300	0	0	-260.4	10.856655612	0	0.0311298951
400	0	0	-260.4	11.7981219441	0	3.185150855
500	0	0	-262.37	11.3469386645	0	10.8647923131
600	0	0	-262.37	7.5636255847	0	13.4297967358
700	0	0	-262.37	15.3802378697	0	16.3978150025
800	0	0	-265.49	16.3472425382	0	23.195445024
900	0	0	-265.49	12.1859806025	0	26.7614737337
1000	0	0	-265.49	18.8512345499	0	31.310244159
1100	0	0	-269.42	19.7432948609	0	39.3380991226
1200	0	0	-269.42	16.1432662508	0	42.3580597825
1300	0	0	-269.42	22.6331008786	0	45.3050230848
1400	0	0	-274.24	21.079609211	0	56.8361219291
1500	0	0	-274.24	7.4220589397	0	64.653228319
1600	0	0	-274.24	-2.0014700424	0	67.574467514
1700	0	0	-273.37	-3.9937069019	0	66.7078790687
1800	0	0	-273.37	-3.4336621161	0	65.8956412914
1900	0	0	-273.37	-5.6224301024	0	65.1439113146
2000	0	0	-272.42	-9.7844088778	0	62.2335809725
2100	0	0	-272.42	-16.5256377097	0	58.4646645981
2200	0	0	-269.29	-15.7609849337	0	52.6361632456
2300	0	0	-269.29	-10.8487987364	0	49.6639004552
2400	0	0	-269.29	-20.3973285934	0	45.5921787935
2500	0	0	-265.49	-19.6316151605	0	34.582009867
2600	0	0	-265.49	-8.7553749661	0	31.0227093375
2700	0	0	-265.49	-22.7665061464	0	29.1048870598
2800	0	0	-261.72	-21.4645622067	0	20.4060482883
2900	0	0	-261.72	-2.6394033064	0	19.7641477868
3000	0	0	-261.72	0	0	28.609
0	100	0	-260.91	0	19.6711864392	12.7719380135
100	100	0	-260.91	3.6817054827	19.8528073257	12.8411271849
200	100	0	-261.58	4.6949006949	21.7872872171	14.4622844238
300	100	0	-261.58	4.1368932384	15.0655087197	15.3410973273
400	100	0	-261.58	13.5677769981	15.426854855	16.8793834655
500	100	0	-264.08	14.4042229139	21.2410042581	23.5676803946
600	100	0	-264.08	8.6307550264	23.2859271572	24.5554914173
700	100	0	-264.08	16.1027604896	23.198398853	24.5833326375
800	100	0	-267.52	16.336361296	18.5174826393	33.3877647088
900	100	0	-267.52	8.6992168592	17.0575292764	36.3277470868
1000	100	0	-267.52	9.430911223	17.8086202809	35.9015879588
1100	100	0	-268.84	11.5221209515	17.9961602757	39.3261981739
1200	100	0	-268.84	18.3024791301	21.6236263908	42.7523175707
1300	100	0	-268.84	34.2413490906	26.6518672947	52.0266333586
1400	100	0	-277.07	32.6578568933	22.3160735013	71.75212508
1500	100	0	-277.07	12.3812984531	20.7177737345	81.810205414
1600	100	0	-277.07	-1.7114531791	25.1356806844	81.93522594
1700	100	0	-275.88	-6.5828210066	29.070072895	78.330893873
1800	100	0	-275.88	-7.9894412975	29.2747768895	74.844109688
1900	100	0	-274.43	-7.5965555956	27.6289409376	70.931394711
2000	100	0	-274.43	-8.4260430388	28.6005842908	68.426051651
2100	100	0	-274.43	-16.0358755353	28.5217680502	64.9262731778
2200	100	0	-271.24	-16.4590050975	26.348932684	57.7412343694
2300	100	0	-271.24	-13.4048513159	24.8177270522	55.3727911431
2400	100	0	-271.24	-28.3275769721	24.3839231773	53.0731533323
2500	100	0	-265.43	-27.0884454989	29.644579135	34.8265284172
2600	100	0	-265.43	-7.9389806227	30.7104818536	30.5122184954
2700	100	0	-265.43	-5.397164833	27.4205909773	36.9553514298
2800	100	0	-265.43	-4.5816689395	24.3219967992	35.4742535168
2900	100	0	-265.43	-2.4546700689	22.770262957	35.7467479706
3000	100	0	-265.43	0	3.6658109856	44.5192747491
0	200	0	-261.93	0	12.3133165078	17.0145010121
100	200	0	-261.93	3.1349314137	12.2321051378	16.8090589456
200	200	0	-262.49	3.6275932677	10.1898016305	19.4787395654
300	200	0	-262.49	4.4962232499	9.662957214	19.3594566782
400	200	0	-262.49	17.9736174758	11.0641699818	19.0935596139
500	200	0	-266.27	19.2060109667	10.6864268159	31.4946191944
600	200	0	-266.27	9.5210201863	13.6930918618	34.3978659682
700	200	0	-266.27	10.6117933518	20.5500784965	33.6979110052
800	200	0	-267.66	10.2063729616	15.4493973936	37.4834029049
900	200	0	-267.66	11.4771182441	16.7353950921	39.2231898547
1000	200	0	-267.66	19.7898655559	25.6020130727	42.309845276
1100	200	0	-272.09	23.5583009641	28.9333208164	52.2923181468
1200	200	0	-272.09	24.7989732698	32.4546793531	61.1801304518
1300	200	0	-276.33	23.3255479891	33.1880773527	71.252634519
1400	200	0	-276.33	15.1455156441	19.3700733441	78.836349042
1500	200	0	-276.33	10.2416661295	13.3178566198	82.973230408
1600	200	0	-278.12	6.3508291248	18.198612628	86.352154643
1700	200	0	-278.12	0.1453892965	24.1089448861	87.033636098
1800	200	0	-278.12	-4.8747940735	27.3348699713	85.052568775
1900	200	0	-276.94	-6.2966226944	29.8074616022	81.713092532
2000	200	0	-276.94	-8.8915817652	30.3914764956	80.312902345
2100	200	0	-276.94	-18.7772893232	29.2682911421	77.52501995
2200	200	0	-272.87	-19.4650259317	28.6677809693	67.059077317
2300	200	0	-272.87	-12.8138082431	24.7912967917	63.0587663055
2400	200	0	-272.87	-15.5704765106	17.6286121246	63.0547345202
2500	200	0	-270.98	-13.3050564842	31.2121265785	55.992205386
2600	200	0	-270.98	-10.9793631238	32.3397407794	54.5476477454
2700	200	0	-270.98	-29.1549912008	15.3098621484	55.8162371756
2800	200	0	-265.02	-26.1148902203	10.2846761497	35.7940159614
2900	200	0	-265.02	-23.29558912	8.1468360158	34.1308548681
3000	200	0	-261.51	0	-13.5769960507	25.6037799833
0	300	0	-262.72	0	8.9590267591	21.1895562512
100	300	0	-262.72	1.5581906054	8.8203067364	21.0733409255
200	300	0	-262.94	2.1257527778	6.2966625259	22.3765332427
300	300	0	-262.94	5.0112615897	7.2011398598	22.0430588796
400	300	0	-262.94	14.5912466	11.6618381888	21.9557435684
500	300	0	-265.41	17.0331447939	2.3241067401	30.9020285221
600	300	0	-265.41	18.4944067137	3.028226939	35.453747068
700	300	0	-269.14	17.8590660214	12.1561617969	41.6823323746
800	300	0	-269.14	12.5216778849	12.4751222113	45.0360630485
900	300	0	-269.14	18.8518325383	15.8091076904	48.5492890113
1000	300	0	-273.44	21.628836954	22.2440762795	56.8999529631
1100	300	0	-273.44	18.3747872319	19.0721656496	63.4989034358
1200	300	0	-273.44	22.5572356597	18.0767108649	69.498063845
1300	300	0	-277.87	21.1567430816	17.2950505342	78.548668328
1400	300	0	-277.87	12.7876361671	15.2232731038	83.367674148
1500	300	0	-277.87	11.209837737	15.7631077148	86.053932283
1600	300	0	-280.01	9.0796350872	17.523374367	91.0020934
1700	300	0	-280.01	2.5534363367	18.7779614069	93.488009207
1800	300	0	-280.01	-2.2909245814	20.0405698342	93.048806318
1900	300	0	-279.47	-4.5399490713	22.0753933677	91.372405549
2000	300	0	-279.47	-8.9652134989	20.7773964181	90.294860897
2100	300	0	-279.47	-17.7595710683	17.8129915016	87.076324076
2200	300	0	-275.98	-20.9359994479	23.2720363889	77.615695271
2300	300	0	-275.98	-24.4440201673	21.7785875418	70.716323237
2400	300	0	-271.37	-21.9067471853	10.5185972697	61.8662786042
2500	300	0	-271.37	-12.3773168374	12.9677611178	57.6093068067
2600	300	0	-271.37	-23.8412450528	10.3434361011	55.8297943308
2700	300	0	-266.61	-27.4522294694	-3.4212152514	45.1120429513
2800	300	0	-266.61	-11.7446950654	13.2150878859	38.8574001588
2900	300	0	-266.61	-26.3163422693	11.552227569	46.2777924869
3000	300	0	-262.83	0	8.8387497594	25.8434855282
0	400	0	-263.3	0	6.5201838188	23.8084711385
100	400	0	-263.37	0.4725671805	5.2470991576	24.1772166667
200	400	0	-263.37	2.0084263911	3.9125818882	24.3283551997
300	400	0	-263.37	9.8613989061	5.0238400156	23.5228195597
400	400	0	-265.6	13.0965843628	9.8743961289	28.0241996723
500	400	0	-265.6	10.5723997236	2.8013985462	31.4884361329
600	400	0	-265.6	19.3530752431	1.7332737726	34.3686192086
